O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
0.1367588 -0.4387614 -0.2615515 -0.2888786 0.7653368 0.5374305 0.8427256 -2.674571 -0.9952917 -3.568847 -0.870549 188 188 188 172 188 188 188 188 188 188 188 57 2
-1.908656 -5.698867 -2.589326 -1.149206 -2.082874 -0.7744892 2.813003 4.531781 2.639731 -0.5752705 2.475801 172 172 172 176 172 172 188 188 188 188 188 58 2
1.449479 -1.998263 -0.05570636 2.134668 2.01243 0.8234644 1.486029 1.120879 1.700501 -0.1916677 2.07432 176 188 188 172 172 180 172 172 172 184 172 59 2
4.355181 -1.626929 1.842339 2.411857 3.439283 0.1132651 3.140131 4.448116 4.582627 1.280221 5.014971 188 172 188 188 188 188 188 184 188 180 188 60 2
-0.04226454 -22.01839 9.101601 -1.867718 -0.9985484 -1.519761 -0.9210056 3.796283 2.959954 2.898844 3.105024 188 172 188 184 184 184 184 180 180 180 180 61 2
5.000629 -3.362545 1.311964 3.342225 3.33941 1.615536 3.237857 3.125165 3.042944 3.068267 3.158913 180 172 188 188 188 180 188 176 176 176 176 62 2
3.853848 1.950569 2.211799 -1.144647 2.867563 -0.9014665 1.248421 0.9266573 2.563685 0.298053 0.6514229 176 180 176 172 172 172 172 184 180 180 176 63 2
-1.974686 -0.7968618 -1.150139 2.648234 2.853415 2.821938 1.541326 -1.171397 -0.8164755 -1.337198 1.110963 188 184 188 188 188 184 188 188 188 188 188 64 2
0.8357917 -10.88765 -4.149188 1.571632 -0.6189628 2.194534 0.06949381 1.353933 0.5521843 1.313783 0.7320012 188 172 172 188 188 188 188 188 188 188 188 65 2
0.4890851 -2.176578 -0.914111 0.06801451 -0.009271192 0.05869236 -0.06200422 -1.192692 -3.362423 -1.279541 -3.216155 188 188 188 172 188 172 188 188 180 188 180 66 2
1.023793 11.90333 5.581785 2.213427 0.1475553 3.624557 2.300349 -0.913654 1.701112 4.820644 1.994195 188 188 188 188 188 188 176 184 184 184 188 70 2
0.2201427 -7.326434 -2.837561 -0.9798036 0.1732328 -0.9119328 0.06944462 0.492045 0.5667065 0.4933624 0.5247103 180 172 188 172 184 184 184 188 188 188 188 74 2
-2.049575 -6.729497 -4.280514 -2.131721 -2.13117 -4.395857 -2.00302 -1.844103 -2.567737 -1.704339 -2.439104 188 180 184 188 188 172 188 188 188 184 188 75 2
