O1 O2 Oz PO3 PO7 P7 PO9 PO4 PO8 P8 PO10 ID emotion
38.4811 53.75584 34.20152 39.46162 37.98711 38.15418 40.38021 72.14683 56.5262 20.48472 32.88024 17 1
-29.16851 -3.125186 -4.273797 -28.75262 -29.81815 -30.13473 -32.38826 -47.53522 -7.248108 10.72172 3.17369 17 1
2.852647 64.21868 -3.887538 1.321097 2.810865 1.760604 0.6950095 -37.17255 67.39109 -25.84454 52.08324 17 1
-1.622497 -60.94057 17.67806 -1.311255 -0.3438895 -2.633753 -4.248256 3.182948 2.266455 -3.448657 -7.897945 17 1
-2.017223 -58.45023 -1.854604 -0.6188827 -1.655552 -0.4033371 2.042675 19.65368 -25.73425 3.167828 -26.30608 17 1
6.654357 -41.82043 -21.15018 4.676311 7.717305 8.559002 9.23484 -47.09072 -77.57729 -56.62376 -56.4633 17 1
23.79752 1.181527 -13.12341 20.90417 25.49864 26.42915 28.97141 -33.0355 -39.83709 -0.0347517 4.201195 17 1
-17.53272 42.69044 -10.493 -17.53724 -17.23202 -18.28855 -20.62804 7.084966 41.17303 23.04638 23.4398 17 1
-5.956021 -0.9240991 -20.57376 -7.975443 -5.962347 -5.059211 -5.235216 -27.20227 -34.29551 -23.07011 -12.25305 17 1
-15.34286 -112.9449 5.149693 -14.10845 -14.45671 -15.84876 -17.01685 52.99526 38.75067 66.23047 0.5408655 17 1
-10.32596 -69.64181 -51.23838 -9.510331 -9.804632 -10.71604 -8.091766 -88.74901 -102.67 -115.9196 -78.68097 17 1
-24.78263 34.82991 0.5527331 -26.73611 -25.0153 -25.05004 -24.08715 6.348614 23.72161 13.37352 8.780498 17 1
-7.174353 -23.59469 -13.23607 -6.327075 -7.842046 -7.193315 -8.613883 -22.44806 -28.46214 -15.32606 -12.85239 17 1
-15.42297 -47.68628 -35.0671 -18.30356 -15.08286 -15.00397 -13.12277 -31.16323 -25.37081 -22.86451 -26.38127 17 1
-7.965188 -27.50916 -12.27328 -5.569542 -7.809328 -7.800755 -8.361979 -46.39862 -51.64635 -59.58242 -43.67405 17 1
4.320191 28.48871 -4.014133 1.654272 4.457396 4.783871 4.600157 4.172482 -16.73589 4.523279 11.29577 17 1
20.99157 -16.08183 8.698456 22.59619 20.84929 20.57434 19.87519 13.57381 -1.367116 0.5521933 1.293402 17 1
11.12772 -6.10476 1.116928 9.246693 11.77055 11.44256 13.0037 14.28479 22.09361 8.306555 7.968793 17 1
-13.24139 -13.97201 -18.37844 -13.86707 -12.10739 -11.81054 -11.83497 -33.61893 -28.96081 -35.46516 -30.93422 17 1
