O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
-2.596083 11.30375 2.842991 -4.929521 -3.426178 -3.222579 -3.482641 -1.046968 -3.361998 0.8714275 0.1566715 248 248 248 264 264 248 264 248 248 248 248 52 2
-1.007829 1.728341 0.394365 -2.235299 -2.382338 -3.13522 -2.032367 1.397278 0.6387497 0.7156458 0.471193 264 248 248 264 264 248 264 264 264 264 264 53 2
1.052733 -9.382786 -3.293062 2.613724 1.136615 2.942686 1.282907 1.743323 1.727702 2.707993 1.139046 256 248 248 248 248 248 264 248 248 248 248 56 2
-4.637627 16.25204 2.565901 5.01283 5.852111 -3.051802 6.093558 -14.44981 -11.093 -7.778893 -10.69197 264 248 248 264 248 264 248 264 264 252 264 57 2
0.5588887 -1.618451 -1.492058 1.58641 0.3492798 1.665936 -1.393627 -6.067533 -7.389455 -6.436776 -7.192075 248 252 248 256 248 256 248 248 248 248 248 58 2
5.960833 4.339131 4.581951 5.586001 6.09766 -1.22634 4.889222 0.1301397 6.466665 1.389569 5.921521 264 260 264 264 264 264 264 248 264 264 264 59 2
-6.882663 4.132 -1.561255 -4.353812 -4.782159 -1.083418 -4.631303 -1.219192 -6.786695 -1.371601 -6.474046 264 264 264 248 248 256 248 264 264 252 252 60 2
3.362236 -5.893877 10.9606 -3.748172 3.837772 -4.513996 3.741573 5.990972 6.55455 5.504628 6.862023 248 264 252 248 248 264 248 248 248 248 248 61 2
-0.1161735 -0.8027033 -0.7367805 -0.76753 0.4740772 0.8254632 0.4766659 -1.195163 -0.8051007 -1.262919 -0.9223076 256 264 260 256 264 252 260 260 260 260 260 62 2
0.4703724 0.08894418 -1.860011 -1.785518 3.475498 -5.790592 5.054057 -14.46166 -7.910258 -27.17456 1.304936 264 260 264 248 264 248 264 264 264 248 264 63 2
4.119227 2.300156 2.737831 2.711304 3.536868 2.761806 1.320197 -1.940893 4.58104 0.9560833 1.304262 248 248 248 256 248 260 256 248 248 256 248 64 2
-6.990996 -2.420129 -3.954391 0.3905619 -7.429172 -0.1711586 -6.780234 -0.6809877 -2.595615 -0.8122274 -0.574982 248 248 248 252 248 252 248 248 248 248 248 65 2
-6.46759 -4.432612 -5.355125 -2.388853 -4.256906 -2.235816 -4.177314 -4.824866 -2.941734 -4.860659 -2.274094 248 264 264 264 248 264 248 264 264 264 264 66 2
3.757344 -2.509649 1.933462 2.981107 4.184329 1.794648 4.532456 6.091027 4.957079 0.2524081 5.003805 248 264 248 248 248 264 248 248 248 264 248 70 2
0.9632684 -6.722844 -2.35688 -1.080706 1.108772 -1.330152 0.9920055 1.540996 1.483075 1.632962 1.474059 264 260 264 264 264 248 264 248 248 248 248 74 2
6.878656 -1.794395 3.977825 6.879579 6.851008 9.904851 6.814383 7.810075 6.451764 8.019896 7.632751 256 252 252 256 248 248 248 256 248 256 256 75 2
