O1 O2 Oz PO3 PO7 P7 PO9 PO4 PO8 P8 PO10 ID emotion
11.88519 44.21619 26.91571 19.40844 20.48967 14.02934 21.53441 -0.3662762 3.487257 2.653993 -2.851539 23 1
-44.57243 -14.71448 -30.14815 -19.70646 -44.66246 -15.76101 -44.96883 -18.30964 -41.98146 -32.88871 -55.57162 23 1
31.44205 -8.650732 13.90603 28.87319 41.12349 6.807428 40.57263 11.41253 32.79235 17.20458 34.17091 23 1
-28.59132 -31.91248 -26.18767 -3.56381 -32.81096 -18.34409 -32.77574 2.36399 -11.75679 3.645919 -27.312 23 1
-17.4172 27.59833 3.120026 -34.55222 -31.22667 -28.23805 -31.34618 5.17953 -9.122329 2.299987 -7.247852 23 1
17.67943 -30.07857 -5.603223 14.96878 20.03509 -5.669726 20.29404 -15.53659 14.0235 -16.99846 8.853927 23 1
21.61326 30.50118 27.72372 27.29532 23.70138 -6.461501 23.09968 20.94068 23.39809 31.87882 17.66862 23 1
-26.90387 -7.476162 -21.69146 -25.64238 -55.49648 -19.21135 -55.37707 -28.63317 -34.12815 -29.98914 -52.24268 23 1
22.16109 14.34465 22.60999 38.31566 55.32427 13.7632 55.03635 19.69069 20.52441 2.506129 32.27434 23 1
-31.81307 83.65488 21.76368 -5.091409 -14.18414 9.886127 -12.87246 -11.2305 -39.24384 -7.429645 -26.89611 23 1
-24.01377 -94.67069 -50.48849 -14.34428 -20.06987 0.09780999 -20.83687 -5.30005 -24.05078 -8.244865 -15.62235 23 1
-18.375 26.61847 2.62406 23.92691 16.15579 39.91868 15.42645 -9.430516 -29.87096 6.002133 -19.33872 23 1
8.286554 -24.23896 -6.528951 0.187503 8.281691 1.745137 8.470857 -4.324164 5.733416 -3.396033 5.609908 23 1
-52.9145 95.57681 12.75826 -22.55503 -38.08953 -15.47532 -38.10804 -15.13524 -65.03703 -33.46712 -54.24877 23 1
4.728503 40.65851 17.56867 -23.28306 -7.391642 -34.36001 -7.272102 2.99389 25.54539 4.148725 28.41136 23 1
-11.01708 55.58618 25.40786 -14.97928 2.129213 -10.93835 4.734707 57.45275 -16.17069 13.81903 18.28219 23 1
38.97434 4.779771 21.03936 27.77732 19.71055 23.70506 18.8525 7.744948 25.5267 23.24006 2.936269 23 1
-1.102277 -46.23346 -17.87357 21.93158 8.232232 13.75211 8.141611 2.647796 25.03614 13.57027 0.5737945 23 1
4.372357 51.77271 25.13293 -0.8312898 -5.683472 -22.09822 -4.721104 13.66902 -6.681043 -1.915573 -1.780097 23 1
34.38221 5.721174 22.84231 55.16264 44.53639 65.77777 45.29348 9.208287 33.80297 36.16174 22.74506 23 1
21.85064 16.30325 23.08691 8.708202 11.69426 -3.833671 12.01446 42.84414 41.88234 30.21235 46.98365 23 1
24.33463 -21.66656 5.706335 9.208692 17.58393 -25.12056 17.46202 27.83599 44.37971 6.798762 33.03678 23 1
