Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 A1 A2 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz ID time
1.146544 -0.6321663 -0.02834804 -0.5595714 0.2732496 -0.7911832 0.2312109 -0.06906895 -0.02261283 -0.1224374 -0.6348021 -0.345929 -0.6884169 -0.008277427 -0.4433532 0.3464308 -0.2242726 -0.0893507 -0.2344702 0.165838 -0.08012161 0.02816736 -0.3341349 0.04557807 -0.6468627 0.2070172 0.04176576 0.3361914 0.121326 0.1902066 0.126003 0.9323778 0.3456087 0.7263668 0.3559064 1.019939 0.349658 1.385538 0.523247 1.192284 -0.06682673 -4.068309 1 -28
1.225437 -0.6570798 -0.2492086 -0.5403843 0.2403487 -1.032725 0.1079791 -0.02151207 -0.2329238 -0.2296853 -0.7130404 -0.4149205 -0.7471386 0.07619787 -0.5002407 0.4153632 -0.3269473 -0.1364154 -0.3419656 0.0101037 -0.08671202 0.02993434 -0.5129586 -0.001027099 -0.8109335 0.09746673 0.1027819 0.3332843 0.1001304 0.3084303 0.2013882 1.220551 0.4361571 0.9374166 0.4389417 1.357378 0.4420835 1.810843 0.744333 1.650196 -0.2552938 -4.475591 1 -24
0.7728218 -0.6392412 -0.2528169 -0.5017347 0.3350226 -1.213217 0.06463535 -0.06806924 -0.4566625 -0.3511579 -0.6622307 -0.09249178 -0.6877938 0.2219421 -0.38408 0.5715927 -0.3186521 -0.1092807 -0.2108267 0.05675247 -0.02976031 0.02753347 -0.6574233 0.05165973 -1.021342 0.01042818 0.1373465 0.3585795 0.1507773 0.2926909 0.3508244 1.430965 0.5416443 1.020028 0.552855 1.465384 0.5690033 2.108442 0.9393022 1.912995 -0.3154307 -5.971008 1 -20
0.342858 -0.6340525 0.006329569 -0.519077 0.5307181 -1.227894 0.0714564 -0.2800429 -0.5816618 -0.5502382 -0.5278022 0.07608665 -0.5431122 0.3498497 -0.1820239 0.7496471 -0.3103268 -0.05975749 -0.2918495 0.5359074 -0.004586447 -0.01071213 -0.8360615 0.189615 -1.416938 0.0229695 0.1016299 0.2869367 0.2115475 0.04379556 0.5415397 1.328238 0.6307957 0.9293648 0.6633086 1.247264 0.6964687 2.1104 1.039654 1.912484 -0.0852043 -6.557466 1 -16
0.3076121 -0.5587919 0.3445038 -0.4922821 0.6853992 -1.124838 0.04354664 -0.5663784 -0.5796771 -0.9288576 -0.2986117 -0.1064408 -0.2985969 0.4034309 -0.09033361 0.8512781 -0.4192696 -0.06421269 -0.5215406 1.237968 -0.07336407 -0.07100251 -0.9424357 0.3609073 -1.61726 0.09509193 0.06071061 0.1147415 0.2372368 -0.2895161 0.7106119 1.008949 0.6846545 0.74049 0.7395184 0.8138117 0.7667442 1.826688 1.035545 1.769329 0.3315544 -6.127002 1 -12
0.3854508 -0.4134988 0.5103599 -0.3845001 0.7143081 -0.9822759 0.02342706 -0.8149801 -0.5664456 -1.38454 -0.07933228 -0.4378867 -0.05819802 0.3838671 -0.1285603 0.8746097 -0.647463 -0.1623871 -0.6279679 1.523427 -0.2336763 -0.130953 -0.8922381 0.4946391 -1.283162 0.1620346 0.08677266 -0.07964218 0.2582631 -0.5533693 0.8436261 0.6791144 0.6922581 0.5293154 0.7746614 0.3808609 0.7924171 1.429308 0.9815476 1.641948 0.6262342 -4.927351 1 -8
0.08479572 -0.3969265 0.5276304 -0.3876238 0.6777357 -0.8815866 0.07123487 -1.035329 -0.5315963 -1.762284 -0.06710281 -0.9322309 0.002198978 0.3358316 -0.1253699 0.9088736 -0.8912767 -0.3283455 -0.7915851 0.9398668 -0.4235413 -0.2107818 -0.7958785 0.522117 -0.6216768 0.1656242 0.1356788 -0.2801227 0.2875856 -0.7381759 0.9283512 0.3306418 0.6656089 0.2944486 0.764289 0.07796887 0.8046638 1.038909 0.9307264 1.538133 0.7940546 -1.625538 1 -4
-0.3292989 -0.4203026 0.5368435 -0.418683 0.7423455 -0.7043186 0.2018367 -1.082972 -0.4013623 -1.848478 -0.3228147 -1.25026 -0.201942 0.3531898 0.06625292 1.018339 -0.9903437 -0.5135826 -0.9437758 -0.1673239 -0.5495942 -0.3203746 -0.7488697 0.4535981 -0.09245327 0.1159959 0.1337102 -0.4773556 0.2675273 -0.8829752 0.9737051 -0.008441112 0.649018 -0.0120348 0.7276903 -0.1555701 0.7884135 0.6717193 0.8786429 1.32576 0.9166212 2.021889 1 0
0.09636033 -0.2531681 0.5399852 -0.2365999 1.055113 -0.1577384 0.454127 -0.7335635 -0.2665568 -1.418739 -0.7522447 -0.8546895 -0.6180902 0.4461274 0.4438618 1.149542 -0.8803133 -0.7349892 -0.7834876 -0.9464607 -0.6336493 -0.4783555 -0.7376933 0.3015838 -0.005056872 0.1082756 0.01575422 -0.6815466 0.107814 -1.052288 0.976963 -0.3198113 0.5641436 -0.4159045 0.5975224 -0.4705642 0.661469 0.2555314 0.7350244 0.8382422 0.7783646 3.305725 1 4
1.764432 0.01207929 0.6261995 0.05278068 1.613526 0.7471089 0.8507013 -0.1743783 -0.1496582 -0.5661207 -1.026904 -0.1226472 -0.9166103 0.5226837 0.9310532 1.249082 -0.6810164 -1.020649 -0.6892056 -0.9408984 -0.804689 -0.7018461 -0.8488359 0.0788929 -0.5940615 0.1908776 -0.2771204 -0.9853421 -0.2143353 -1.436966 0.8614933 -0.8301904 0.2944318 -0.9115388 0.2728294 -0.9774658 0.3487245 -0.3141427 0.4082218 0.1030897 0.4603307 3.796069 1 8
