O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
-2.767898 4.656789 0.6190203 1.952382 0.1845647 -2.002208 0.6374364 -3.940354 -2.538511 -1.434471 -1.868731 264 252 256 248 248 248 248 264 264 264 264 59 2
-3.041005 9.51831 2.986629 -5.121144 -5.684 -3.843246 -5.596549 4.754266 -0.5400376 2.198083 -0.4058211 248 248 248 256 256 256 256 248 248 264 248 60 2
6.681175 0.03782936 -8.631895 -18.42344 -11.97972 -19.77022 -12.20002 7.011252 7.253462 7.184882 6.69377 264 248 264 252 260 256 260 264 264 264 264 61 2
-2.622626 2.796971 -0.4908066 -1.228251 -1.104924 -1.769577 -1.15768 -2.405532 -2.489551 -2.540404 -2.471448 248 264 264 248 248 260 248 256 256 256 256 62 2
3.759891 -8.058524 -0.8116037 3.168908 2.447423 2.455085 3.876973 4.625785 4.578425 -1.777842 3.996245 264 248 248 264 264 264 264 248 264 248 264 63 2
4.24688 -1.468108 2.080777 3.845774 4.355233 3.117156 0.9398913 4.1261 3.354338 8.263485 -0.3639358 248 264 264 248 256 260 248 252 252 252 248 64 2
-1.928632 0.7686939 -0.9209119 -4.898891 -7.995854 -3.106758 -7.866835 2.722029 1.628531 2.447442 3.506191 248 248 248 260 260 248 248 248 248 248 248 65 2
7.911955 8.109121 7.986306 3.120925 3.824214 3.011421 4.165643 8.995485 6.499221 9.000906 6.099182 264 264 264 264 264 264 252 264 264 264 264 66 2
0.9354696 2.304101 2.192945 1.586611 1.103393 -1.989672 5.049136 4.378221 2.982598 0.4637621 3.076913 264 248 260 264 264 248 260 264 264 248 264 70 2
-2.249671 1.668894 -0.06001283 0.1972252 -2.266167 -0.7472383 -2.274641 -0.3926356 -0.5061134 -0.4406633 -0.4151107 256 248 252 252 256 256 256 252 248 248 252 74 2
-1.964406 -7.735303 -4.347168 -2.063276 -2.088048 -2.427341 -2.101615 -1.212636 -1.301168 -1.038061 -1.055596 248 248 248 248 248 248 248 264 264 264 264 75 2
