O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
-0.8440822 -0.9564314 -1.119217 -1.045336 -0.9251531 -0.7178783 1.035459 -0.8738076 -1.580302 -0.7289888 -1.448731 264 248 264 264 264 248 248 248 248 248 248 44 2
3.287381 2.795291 2.85679 -1.071714 0.8974956 -0.1567433 0.6975573 4.010455 6.111119 1.530646 6.122119 248 252 248 248 248 248 248 248 248 248 248 45 2
0.4205092 -0.5127154 -1.168769 -2.424025 0.6795509 0.2618708 0.4868575 -1.05275 1.71694 1.466263 1.491514 264 248 264 248 252 256 248 264 248 248 248 46 2
0.9399222 0.7902177 1.130718 0.967108 0.8113095 -0.8030775 0.9382994 0.9308422 0.6231533 0.5761586 0.5736933 264 264 264 264 264 264 264 264 248 248 248 47 2
-0.6965691 -4.217203 -4.106193 -0.9535543 -0.4836216 1.367125 0.04241245 -2.515836 -2.63814 -0.9671787 -1.500071 248 248 256 248 248 248 248 248 248 248 248 48 2
4.186716 4.18197 4.175916 4.105108 3.405048 0.2468955 2.631945 1.826857 3.130745 3.892251 2.756109 264 264 264 264 248 256 256 264 264 264 264 49 2
-7.590533 2.853787 3.686746 2.808004 1.140938 1.290357 2.959235 4.791987 -4.306388 4.812737 -3.35526 248 264 264 248 248 248 248 256 252 256 252 50 2
4.527565 1.861176 5.009137 4.644319 2.363454 0.5642224 2.42254 4.544151 3.077302 4.453715 0.0274251 252 248 248 252 256 264 256 252 248 248 248 52 2
-0.1892406 -0.08603366 -0.703338 -0.133224 -0.1145655 -0.4727523 -0.2848569 -0.1497424 -0.9505028 -2.158339 -0.9702533 248 248 248 248 248 252 248 248 248 252 248 53 2
-2.733512 -2.560396 -2.768768 -2.39425 1.217257 4.961031 -0.5798101 -1.890043 -4.709246 -1.965117 -4.126864 264 264 264 264 252 260 252 264 264 264 264 54 2
3.194883 3.193691 4.688646 3.061252 2.966267 1.960211 2.358227 3.328207 5.160857 4.165792 3.825172 252 264 248 252 256 260 252 264 260 256 260 55 2
0.4595959 1.323028 0.6048575 -1.496914 -2.791075 -0.4428692 -2.337776 1.151512 1.203396 -1.044036 1.665769 264 264 264 256 264 248 264 264 264 248 264 56 2
-0.9289158 -3.509205 4.276707 0.8357965 1.290729 -0.5516079 1.341984 -0.8804305 -0.08017343 -1.727256 0.0003703594 264 248 264 252 256 252 256 264 264 248 264 57 2
