O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
-9.039238 9.872632 0.01965504 0.9793993 0.0004090309 1.912507 -0.02246643 -3.687789 -8.690664 1.412783 -8.618898 380 396 388 388 384 388 388 380 380 380 380 60 2
1.207552 4.695991 3.398474 6.796628 2.108838 7.123814 2.298411 5.706184 5.550758 5.796717 5.424123 380 384 380 380 384 380 384 388 388 388 388 61 2
-1.201194 3.490063 0.5442981 -5.133224 -2.214952 -7.222743 -2.235176 1.11631 1.295109 1.11387 1.219337 396 380 380 396 396 396 396 396 396 396 396 62 2
-1.900678 -1.718962 -1.473904 2.938316 0.206824 0.7218483 1.871556 -1.564957 -1.59339 0.5375249 -1.654555 380 380 380 384 380 380 384 396 380 396 380 63 2
0.1735255 -0.3507759 -21.11395 3.642514 2.411927 1.19262 2.819435 -1.582841 0.9539431 2.061973 0.1374778 396 380 396 396 396 380 396 396 396 396 396 64 2
10.46218 5.447846 7.192843 3.832383 2.216062 5.166461 0.7478611 4.027222 4.21749 4.446235 4.160173 380 380 380 384 384 384 384 380 380 380 380 65 2
-10.95677 -8.857989 -9.566898 -2.764067 -5.225091 -2.807965 -5.14276 -7.065513 -7.437799 -7.168787 -7.905582 392 388 392 384 388 384 388 388 388 388 388 66 2
4.559521 4.084046 4.328612 3.667768 2.195686 0.02793369 4.285562 3.659729 4.932736 4.247108 4.753407 388 384 384 384 388 388 396 388 384 388 384 70 2
2.166028 3.54153 3.26137 4.256961 2.24749 3.772788 2.219974 3.090743 2.937675 3.086519 3.065375 396 396 396 392 396 396 396 396 396 396 396 74 2
-0.6837805 7.397649 2.450083 -0.6880107 -0.7087668 1.786357 -0.5330812 -2.003156 -0.9177238 -1.507119 -1.992414 388 380 380 380 388 380 388 396 380 396 380 75 2
