Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 A1 A2 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz ID time
1.150285 1.308467 -0.05584922 1.384681 1.156036 0.9084272 1.178523 0.6122307 0.3610943 0.008798052 0.6587414 0.5360364 0.7003513 0.3398726 0.1862894 0.7176591 -0.818756 0.1608481 -0.2731751 1.163278 -0.521656 -0.1101621 -1.021138 0.5558155 -0.9935226 0.5181493 -0.5044881 -1.026433 -0.5633357 -0.5384349 -0.8193114 -0.3204771 -1.452695 -0.3340556 -1.342054 -0.1336708 -1.353875 -0.155106 -1.221425 -0.1886978 0.005227913 0.1374444 1 -24
1.410726 1.318369 -0.2064583 1.425447 1.305108 1.455352 1.209748 1.170051 0.07681768 0.2951344 0.3579498 1.314119 0.3079464 0.2873823 0.1797612 0.5213192 -0.7321249 0.0228325 0.2518292 0.5157076 -0.5369639 -0.2581384 -0.9075881 0.4335446 -0.7740023 0.4139362 -0.6120778 -0.9283304 -0.6907826 -0.1870611 -0.9318181 -0.001869408 -1.600979 -0.1269071 -1.480584 0.2513771 -1.454094 0.03609269 -1.2672 -0.1764825 -0.9343544 -0.7526476 1 -20
0.8467157 0.952717 -0.139454 1.054759 1.268231 1.653845 0.9106591 1.594624 -0.1019968 0.5967605 -0.09455872 1.802788 -0.2024528 0.2963941 0.1765699 0.2804934 -0.5476938 -0.1392275 0.8708184 -0.5220368 -0.5501292 -0.4029773 -0.5334207 0.3042985 -0.1281918 0.183048 -0.6484874 -0.7019458 -0.6937103 0.3731404 -0.8162096 0.4748116 -1.400464 0.1523382 -1.31726 0.7102149 -1.253109 0.2731857 -1.059824 -0.03328922 -1.509228 -1.980752 1 -16
-0.5397549 0.5007241 -0.1531845 0.5768018 0.9382398 1.085951 0.4405946 1.520031 -0.0721628 0.710953 -0.4034199 1.540566 -0.5096897 0.4650398 0.2966621 0.08690593 -0.306742 -0.2065969 1.152063 -1.112989 -0.4539965 -0.3858297 -0.05160041 0.3341257 0.5354971 0.2256228 -0.4259524 -0.4464467 -0.5153151 0.8754063 -0.5212467 0.8478392 -1.089946 0.3773144 -1.050417 1.019183 -0.9568854 0.4341378 -0.7704697 0.2127052 -1.220214 -2.983538 1 -12
-2.162428 0.1200693 -0.3134346 0.1748261 0.5359895 0.001239137 0.03697742 1.060083 0.04262313 0.6114006 -0.3720248 0.7710812 -0.4420523 0.7706881 0.5712607 0.002291414 -0.05900101 -0.1968639 0.964816 -1.005447 -0.2953268 -0.2527532 0.2754425 0.5387998 0.8634203 0.4774261 -0.0848713 -0.2993762 -0.2842121 1.148349 -0.2145512 0.9228979 -0.8937461 0.4799845 -0.8737463 1.075156 -0.7664347 0.4165341 -0.5861015 0.3566954 -0.3569796 -2.758695 1 -8
-2.970696 -0.1343786 -0.2771558 -0.09620366 0.3723996 -0.7270625 -0.1789338 0.5721193 0.1543757 0.4634915 0.06842936 0.2599942 0.03256072 1.000342 0.8427595 -0.01295212 0.1097871 -0.222274 0.7203544 -0.3331159 -0.2300433 -0.2154741 0.3559423 0.7628109 0.9214539 0.6027918 0.04212597 -0.2961325 -0.2244154 1.154614 -0.09909456 0.7405241 -0.9462105 0.4635827 -0.9175634 0.9059936 -0.8237882 0.1864581 -0.64451 0.2074958 0.4071244 -1.997487 1 -4
-2.561313 -0.07057697 -0.04436345 -0.02526373 0.5480404 -0.5396932 -0.127897 0.5316761 0.1132372 0.5229536 0.496615 0.668072 0.4943853 1.025236 1.081363 -0.01588984 0.2783098 -0.3431963 0.8419706 0.4606543 -0.262502 -0.370132 0.3471182 0.8085688 0.832314 0.2514645 -0.1653393 -0.3694332 -0.4165196 0.9583473 -0.2721957 0.4258879 -1.284005 0.3180448 -1.220695 0.5975778 -1.155043 -0.166576 -0.9535741 -0.1850255 0.3579419 -1.410662 1 0
-1.466201 0.2451571 0.1271514 0.3302121 0.86287 0.2229536 0.1153298 0.9921769 -0.1541347 0.6910385 0.5985237 1.525802 0.6591609 0.8946394 1.315165 -0.02926157 0.4536529 -0.5637131 0.9976208 1.009128 -0.3418652 -0.6211353 0.330799 0.6654766 0.5800441 -0.562613 -0.5629694 -0.5022933 -0.7730163 0.717941 -0.6593384 0.003759749 -1.830637 0.1020865 -1.713339 0.2882712 -1.654331 -0.5118173 -1.412832 -0.5847666 -0.4973622 0.7126955 1 4
-0.4104912 0.4636082 0.2922027 0.5714488 1.045578 0.9517767 0.3239745 1.365491 -0.3993932 0.5769108 0.6231661 1.783087 0.7399097 0.7053853 1.415247 -0.04422581 0.4635686 -0.8200268 0.8168491 1.372635 -0.4419289 -0.8201876 0.3047252 0.5431527 0.391373 -1.196781 -0.907159 -0.6345654 -1.09435 0.6137376 -0.9864756 -0.3654892 -2.326824 0.01226796 -2.157894 0.1276513 -2.096678 -0.7808923 -1.826952 -0.7736463 -1.233973 3.814236 1 8
0.08128525 0.4477022 0.4796459 0.5351326 1.012539 1.376668 0.3733733 1.265795 -0.4503106 0.1255509 0.6823425 1.321005 0.7925016 0.5318174 1.341181 -0.04941193 0.3131733 -1.056847 0.5759549 1.568525 -0.5126144 -0.9216234 0.3680201 0.562783 0.6049926 -1.175666 -1.074486 -0.6459763 -1.22179 0.7260647 -0.9812741 -0.4673688 -2.461165 0.1021493 -2.268914 0.1071569 -2.220086 -0.9584402 -1.958299 -0.7384546 -1.29518 5.162557 1 12
