Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 A1 A2 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz ID time
-0.3960665 0.06657331 -0.2659444 0.0943749 0.3913278 0.08038065 0.1958673 -1.488891 -0.1966478 -0.6328598 -0.1804218 -1.505162 -0.1736712 0.2706365 0.3411181 0.5754431 0.2692317 0.3135057 -0.8018162 -0.28787 0.169151 0.1776242 0.03461103 0.1709172 0.02961819 0.1820007 -0.2919948 -0.1542295 -0.08922516 0.1916569 0.1587702 -0.02681287 0.2562251 -0.2718657 0.1684517 0.4009504 0.2143045 -0.5675807 -0.004496786 -0.1955768 1.564578 1.213865 1 -44
-0.2141623 -0.08917832 -0.4584219 -0.02835556 0.3420233 -0.1168822 0.3004666 -1.298587 -0.5123792 -0.5522163 -0.2054761 -1.494536 -0.1763332 0.3846948 0.2976577 0.5564794 0.3843059 0.3398725 -0.5522379 -0.6169782 0.237488 0.2677802 0.1187267 0.2884326 0.421992 0.1274974 -0.1109111 -0.1272443 0.02554209 0.4108981 0.3621185 0.09742559 0.328465 -0.2835673 0.2681258 0.4715112 0.281363 -0.6474721 0.1067879 -0.4972023 1.206837 0.3556435 1 -40
-0.02897156 -0.07903818 -0.7453424 0.02342136 0.1644623 -0.3712849 0.4384207 -0.9051821 -0.4981706 -0.3696697 -0.1625387 -0.9964688 -0.1403799 0.3279099 0.2150292 0.5196014 0.4349774 0.3713291 -0.1122458 -0.6107765 0.2567072 0.3372046 0.2189908 0.405621 0.608295 0.4092112 0.05537694 -0.1029065 0.1118467 0.5163899 0.5440599 0.1817932 0.2382769 -0.2103834 0.2161707 0.483406 0.2040637 -0.702845 0.065704 -0.8622683 0.7601244 -1.210041 1 -36
0.03487569 0.07157898 -0.8977712 0.1998095 -0.01153257 -0.4925154 0.5746203 -0.5757595 -0.3243015 -0.1639806 -0.04896074 -0.2448175 -0.06722656 0.2317534 0.1583043 0.6348726 0.3736652 0.4374127 0.239327 -0.3204118 0.2506152 0.4683971 0.2851802 0.5361634 0.2941692 0.7035156 0.1932972 -0.0614229 0.2238098 0.3051665 0.6563705 0.07959383 0.141819 -0.1401925 0.1723024 0.3053486 0.1365914 -0.8677407 -0.0282672 -1.042375 0.4849219 -2.906196 1 -32
-0.2146032 0.2653326 -0.7757654 0.3803771 -0.01157149 -0.4123479 0.70209 -0.5106153 -0.1891817 -0.02152683 0.134936 0.2506817 0.08771909 0.2759013 0.1961527 0.8757188 0.2780089 0.5103657 0.3571255 0.05486425 0.2536923 0.5896375 0.2832498 0.6351421 -0.269711 0.9630429 0.2736161 -0.00387489 0.324853 -0.02974458 0.7148556 -0.1065983 0.1577665 -0.178645 0.229838 -0.01311427 0.1644555 -1.092806 -0.06060355 -1.053417 0.6232365 -4.638469 1 -28
-0.783979 0.4052531 -0.5861576 0.4929162 0.1568388 -0.3147087 0.8082832 -0.7036337 -0.008228421 -0.04277152 0.2201037 0.1583039 0.1795248 0.4439301 0.2608768 1.113314 0.2144227 0.5282503 0.1269245 0.3182248 0.2303422 0.5869798 0.2195119 0.6347455 -0.6763259 1.155061 0.3125767 0.01116746 0.3485903 -0.3055278 0.7350944 -0.3853168 0.227748 -0.3639542 0.2873234 -0.4122141 0.2051212 -1.265178 -0.07094788 -1.168907 1.201808 -4.495331 1 -24
-1.22264 0.4994461 -0.5866897 0.5871515 0.3650055 -0.375727 0.9350616 -1.013367 0.330543 -0.1871063 0.2435967 -0.2662585 0.2282719 0.5700328 0.2357099 1.30413 0.1070842 0.4730085 -0.2789197 0.5473093 0.1222814 0.4649638 0.110555 0.6048931 -0.805846 1.360723 0.3079953 -0.07500071 0.2845931 -0.523473 0.7322099 -0.7426094 0.2329343 -0.6315532 0.2287718 -0.8236899 0.155443 -1.38925 -0.137393 -1.487829 1.953444 -2.437824 1 -20
-0.915242 0.6371977 -0.6149676 0.7458773 0.6488383 -0.4253731 1.136137 -1.111327 0.6338548 -0.2470914 0.3412544 -0.3987282 0.3608354 0.6006148 0.1705072 1.520989 -0.1346064 0.4060046 -0.4743661 0.6833101 -0.06737633 0.3565467 -0.03023472 0.5671861 -0.8484322 1.545928 0.2219589 -0.2391565 0.1657399 -0.7494417 0.6667893 -1.048603 0.1174096 -0.8631319 0.05765451 -1.17451 -0.01995752 -1.540259 -0.2690352 -1.79772 2.338704 -0.9537153 1 -16
0.3640771 0.8707518 -0.4366782 1.001917 1.092963 -0.2066389 1.401738 -0.7115599 0.5636889 -0.04803574 0.3699431 0.1547131 0.4316322 0.6487647 0.202249 1.835693 -0.414749 0.3686221 -0.200296 0.5297231 -0.2380777 0.3656492 -0.1003397 0.4295438 -0.8715743 1.273225 0.09752323 -0.342321 0.03593535 -0.9875286 0.3849873 -1.221623 -0.1762554 -0.9933002 -0.2204321 -1.4518 -0.3284547 -1.687366 -0.4969991 -1.873673 1.938202 -1.353829 1 -12
2.051952 1.146942 -0.1823862 1.30015 1.605934 0.200931 1.710079 -0.1564148 0.2057078 0.281679 0.3431706 0.8814877 0.4340472 0.7518971 0.3429385 2.1968 -0.6106803 0.3295207 0.246007 0.34185 -0.3451913 0.4011888 -0.1162756 0.2348823 -0.8301578 0.6163498 -0.03368294 -0.3269012 -0.107055 -1.203588 -0.03833931 -1.316765 -0.612423 -1.072778 -0.6007642 -1.664462 -0.7246125 -1.771665 -0.8439226 -1.794775 1.228225 -2.498887 1 -8
2.8694 1.273897 -0.2222218 1.453592 1.959148 0.4592252 1.948709 -0.1926704 -0.04214321 0.3468188 0.3780555 0.7496283 0.4647009 0.8190155 0.499853 2.467323 -0.7522972 0.2504051 0.1369399 0.3012479 -0.4421699 0.3246945 -0.2532537 0.09824221 -0.7522039 0.1332656 -0.1503763 -0.2981602 -0.2640335 -1.331743 -0.262727 -1.444 -0.9024858 -1.156538 -0.9044737 -1.738651 -0.9955574 -1.741502 -1.13677 -1.7622 1.163998 -1.351843 1 -4
2.267224 1.25604 -0.5647546 1.465135 2.119047 0.4347031 2.045485 -0.7890203 -0.1244776 0.106334 0.3123482 -0.1446527 0.3742125 0.872735 0.6553914 2.638288 -0.8263355 0.1774647 -0.4622347 0.0716214 -0.4962209 0.2068867 -0.4494345 -0.01941834 -0.5622301 -0.1750488 -0.1880648 -0.3219589 -0.3692476 -1.285512 -0.2513367 -1.543429 -0.9161306 -1.246317 -1.000057 -1.642709 -1.040471 -1.548079 -1.229064 -1.763483 1.691575 2.265289 1 0
1.260039 1.331381 -0.7014553 1.551249 2.341673 0.360193 2.18 -1.251845 -0.1875376 -0.1234176 0.1977235 -0.8563287 0.2427701 1.018141 0.8729067 2.86114 -0.8051184 0.222455 -0.8279976 -0.2784011 -0.4971363 0.1931015 -0.5402708 -0.1383372 -0.2595803 -0.5060377 -0.2138325 -0.4105452 -0.3917189 -1.146116 -0.2734045 -1.512081 -0.9372179 -1.378321 -1.070196 -1.501405 -1.104065 -1.375345 -1.277684 -1.728145 2.120964 4.539836 1 4
0.8688627 1.55865 -0.4484462 1.759149 2.750675 0.4096723 2.543426 -1.58088 -0.1635781 -0.4001354 0.3279929 -1.353938 0.3738342 1.244163 1.122275 3.256154 -0.8479172 0.4310531 -1.043681 -0.1880593 -0.5683631 0.3012158 -0.6767071 -0.09058644 -0.2441528 -0.4438107 -0.3036574 -0.639825 -0.3395964 -1.212035 -0.2988498 -1.51771 -1.099246 -1.607679 -1.239097 -1.502356 -1.286528 -1.504913 -1.417681 -1.685252 2.652365 4.105116 1 8
0.9556642 1.886999 -0.1967107 2.059417 3.212198 0.5119238 3.102332 -2.20593 0.04879377 -0.8994849 0.6126223 -2.073314 0.6797428 1.45812 1.291885 3.773655 -1.052724 0.7298372 -1.58158 0.402632 -0.7487214 0.4525287 -1.030295 0.1904527 -0.7892638 0.4296544 -0.3902718 -1.026872 -0.2502045 -1.587531 -0.06586099 -1.731979 -1.191095 -1.963904 -1.352535 -1.741062 -1.376104 -1.90439 -1.544339 -1.696319 3.752263 2.849807 1 12
1.11677 2.327431 -0.1137046 2.483283 3.630285 0.6962827 3.713323 -2.8013 0.3548932 -1.265372 0.7743815 -2.615452 0.8858156 1.589158 1.398903 4.218971 -1.229488 0.9937512 -2.164606 0.969894 -0.9475269 0.4987642 -1.43303 0.4618986 -1.505909 1.477946 -0.4564865 -1.46519 -0.2762035 -2.047006 0.2369163 -2.105098 -1.254285 -2.459604 -1.436265 -2.176215 -1.427307 -2.337636 -1.673117 -1.911737 4.797103 2.476732 1 16
1.46627 2.835095 0.07224818 2.980973 4.011372 1.122416 4.279073 -2.743604 0.5680387 -1.159888 0.8889651 -2.466958 1.057338 1.597792 1.546978 4.448776 -1.206445 1.159987 -2.397125 1.167056 -1.129275 0.36862 -1.706834 0.5005744 -1.970657 1.71825 -0.5588239 -1.881239 -0.5068048 -2.481607 0.1494901 -2.618075 -1.606127 -3.029308 -1.75666 -2.755911 -1.749669 -2.709415 -1.999013 -2.407982 4.880759 4.021311 1 20
2.02218 3.250244 0.4714995 3.382844 4.307002 1.685389 4.680355 -2.192094 0.6193829 -0.8606336 1.105357 -2.009759 1.298527 1.495677 1.719664 4.535156 -1.070494 1.252593 -2.470955 1.128892 -1.30963 0.2145931 -1.875504 0.4174336 -2.260485 1.19973 -0.6803954 -2.230316 -0.7725206 -2.895865 -0.2541682 -3.17799 -2.159914 -3.482667 -2.24363 -3.288024 -2.250589 -3.03836 -2.453798 -2.924277 4.214424 6.901132 1 24
2.491982 3.50155 0.9358124 3.62587 4.510983 2.10395 4.867702 -1.52794 0.5362806 -0.5851575 1.246437 -1.50746 1.387806 1.436291 1.925621 4.697898 -0.84931 1.349577 -2.296004 1.005355 -1.408966 0.2117339 -1.823191 0.3505813 -2.303903 0.3117613 -0.7459068 -2.396638 -0.9068718 -3.084289 -0.712017 -3.432295 -2.644526 -3.685908 -2.662697 -3.441197 -2.676914 -3.309599 -2.847282 -3.175413 3.428811 8.097454 1 28
