O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
-0.6436702 0.1854939 -0.7609915 -2.243263 -0.07554741 -2.242594 0.009204894 -0.5455607 -0.3746619 -0.6396106 -0.1706595 264 264 264 256 260 248 260 260 260 260 260 47 2
1.901196 -0.0358901 0.5744318 0.6494895 0.6540713 -1.193414 0.7449547 -0.8794454 0.5846201 -0.9090961 -0.6667117 264 264 264 264 264 264 264 264 264 264 264 48 2
4.842649 -4.888001 1.019605 4.066016 5.150163 1.243772 5.13439 3.466642 4.981421 3.290783 8.739768 248 252 248 264 248 264 248 248 248 248 248 49 2
-0.03886045 4.556415 1.6913 -0.8604186 -0.6736595 -1.935321 -0.1762033 -0.5601349 -1.243711 -0.6061389 -1.066111 248 264 264 248 248 248 248 264 264 264 264 50 2
2.557917 3.16005 3.692181 2.470502 1.307004 0.6143458 1.558226 7.472453 2.864391 6.117415 6.326934 248 248 248 248 248 264 248 264 248 264 248 52 2
0.7981378 1.653643 1.149166 -0.9217224 -0.9387205 0.7537202 -1.025725 0.05786093 0.4323291 1.791931 0.4192562 264 248 248 264 264 264 264 264 264 264 264 53 2
0.9702366 1.62538 1.178929 0.2318821 2.956912 1.489339 -1.340845 0.5209304 -0.07934889 2.359168 0.4486569 248 260 260 248 248 248 264 264 264 264 264 56 2
3.578568 -1.313766 2.245931 3.944109 3.478395 3.535666 3.455775 1.775007 3.116027 -1.577463 3.199991 264 248 252 252 252 248 252 256 260 252 260 57 2
-5.625716 -0.263715 -2.755011 -3.595577 -5.822295 -2.630269 1.141583 1.201177 -1.875975 1.443831 -2.294531 264 248 264 264 264 264 264 264 264 264 264 58 2
0.1019641 0.8301773 0.5082885 3.280992 1.566294 1.622058 1.816732 -1.016814 0.2690527 -0.8844077 0.7370172 264 248 248 264 264 264 264 264 264 264 264 59 2
3.988167 -3.480944 0.8533542 4.932618 5.39178 2.803152 5.424354 2.577859 4.280571 1.032771 4.680573 248 264 248 248 248 248 248 264 264 264 264 60 2
4.866421 -12.44713 15.92658 -1.650717 -0.2690771 -1.151431 -0.06481288 2.325732 1.455049 1.32743 1.632661 248 256 256 264 248 264 248 252 252 252 252 61 2
2.431993 -4.242076 -0.1671864 1.59011 1.277539 2.301399 1.273589 3.239918 2.893694 3.27139 3.218908 264 256 260 256 264 256 256 264 264 264 264 62 2
-0.9026875 -1.292477 -1.672207 -5.043384 -1.686459 -5.334597 -1.180786 -1.47243 -0.454627 -2.684006 0.2795532 252 252 252 248 252 248 256 252 248 248 256 63 2
-4.986548 0.1416216 -1.981398 1.018762 0.9746072 0.6020936 0.8699844 -0.2318062 -3.175999 -1.618287 1.68315 264 248 248 256 264 264 264 264 264 264 264 64 2
1.107559 -5.914424 -1.571931 4.122696 0.8247174 4.34406 1.684751 1.907758 0.6206492 1.827125 1.12578 252 264 264 264 264 260 252 248 248 248 248 65 2
0.02018455 -0.3260202 0.009517278 0.6389545 0.2019812 0.7336424 0.3040834 0.4248169 -1.013378 0.3339914 -0.8778375 260 252 260 248 256 248 256 248 256 248 256 66 2
7.179623 3.634789 5.404937 9.271396 8.975451 9.259991 7.412969 -0.6711971 5.793421 7.206401 6.109555 248 264 248 248 248 264 248 252 248 248 248 70 2
-0.8059748 -6.341308 -2.865588 -1.196529 -1.028505 0.7285899 -1.15096 0.9119175 1.301517 1.108038 1.113896 264 248 264 252 264 260 264 264 264 264 264 74 2
-0.6692781 -13.43069 -6.242242 -0.6828005 -0.7680261 -1.111809 -0.5515133 -1.046904 -1.771509 -1.019901 -1.427383 252 264 264 252 252 264 252 252 248 252 252 75 2
