O1 O2 Oz PO3 PO7 P7 PO9 PO4 PO8 P8 PO10 ID emotion artifacts
1.725245 -3.426204 -2.893275 3.892407 3.392691 0.08161608 -6.565523 -4.095679 -2.749799 -6.85036 -3.508063 19 2 1
25.42289 -2.022517 -2.324429 14.30062 14.99522 -12.91652 12.17302 -1.29311 -2.486927 -6.615355 -1.998356 19 2 1
-4.57679 1.050236 2.148159 3.34604 3.517912 27.32429 29.58581 1.061489 2.421382 -0.6359248 2.172422 19 2 1
-11.75406 -18.14646 -18.30912 -13.74172 -13.53872 2.450588 -7.993182 -18.17499 -18.62351 -10.57586 -18.65958 19 2 1
3.210341 19.14904 19.12397 -0.0849407 0.8414376 -8.012896 -2.523549 19.02757 20.17653 8.187183 20.14028 19 2 1
-8.229335 -18.60067 -5.219162 -8.362871 -12.06627 -17.58233 -10.1473 -19.15343 -31.90734 -31.213 -10.8014 20 2 0
17.05735 6.677787 7.651893 17.54296 12.62101 -5.01397 13.9327 6.311898 -14.36063 -14.92291 -10.34177 20 2 1
-3.003097 -13.80899 -12.1332 -3.783919 -7.77326 5.829558 -9.033375 -15.60524 -19.71901 -21.0892 -11.36205 20 2 0
-18.78948 -28.84611 -25.52375 -19.90996 -21.13273 -8.493938 -20.8934 -27.71047 -30.06751 -30.30437 -20.98397 20 2 0
8.128721 -9.094201 11.1264 7.701715 0.786177 -1.39319 -1.343448 -10.67725 -21.0122 -20.33916 -19.19948 20 2 0
12.47267 10.19906 8.366194 12.10361 19.60384 16.17921 19.34507 11.56307 5.617988 5.789752 1.478159 20 2 0
39.92433 39.90044 47.81488 39.89676 36.42616 17.69691 36.34604 41.05961 18.77043 18.86995 24.54379 20 2 1
-6.344739 -8.709068 -22.46211 -7.37465 5.869128 5.934483 6.264148 -9.798775 -19.17501 -19.48936 -27.21232 20 2 1
-19.98938 -20.06495 -21.75275 -20.18979 -23.33526 -16.21799 -23.5869 -19.67135 -12.20324 -12.1534 -28.71445 20 2 0
12.58483 -1.936206 13.87794 13.30325 -6.426686 -24.83666 -7.823679 -3.787978 -22.14394 -21.84191 -5.047928 20 2 1
-34.25957 -39.29828 -28.73458 -34.00309 -30.73527 -16.40841 -30.56465 -39.99439 -29.72599 -28.06734 -25.31383 20 2 0
13.33529 3.90766 20.83065 12.81123 15.27876 -0.02706516 15.59421 3.941947 -6.780886 -7.202799 0.7191446 20 2 1
-0.07873031 -23.19455 -7.837958 -0.186224 5.846042 20.73245 6.879885 -22.6464 -15.6133 -14.94452 -10.31465 20 2 1
-29.0164 -0.3783998 -26.05764 -28.73284 -25.12247 -4.890985 -25.70503 -1.458811 -12.8848 -11.87255 -25.65139 20 2 0
37.57122 24.70255 34.74771 37.19963 26.48755 21.45213 25.31858 25.12016 10.49465 10.99032 24.19827 20 2 1
-8.911168 -8.671742 -10.51422 -9.500582 10.71412 19.80135 11.17992 -7.665186 -7.682602 -8.305361 -1.601395 20 2 1
8.63669 17.68188 -2.886522 8.220372 12.49267 23.55994 10.78892 16.92127 9.259584 8.329307 3.929657 20 2 0
8.883888 33.46567 -5.910475 9.320351 -0.8175899 -10.62683 -1.586685 27.46221 10.08144 10.50146 -12.24421 20 2 0
10.0166 3.853388 19.04625 10.33274 -5.87369 13.82676 -5.636929 12.41516 -31.88563 -29.57948 -8.493287 20 2 0
10.39167 -6.190098 -21.09345 11.27416 -27.21095 -32.32646 -27.09936 -6.174417 -14.9516 -14.26953 -25.94408 20 2 0
38.17279 47.16298 64.63741 37.44293 29.96708 -11.92125 28.59117 52.26778 68.34647 67.35694 36.95286 20 2 0
-7.350418 -43.91307 -27.44559 -7.445042 -21.14642 -0.2432376 -21.63993 -44.22644 -36.05382 -37.22553 -47.90074 20 2 0
5.810499 -6.378838 -9.764721 5.361402 -20.24618 -4.06544 -19.46906 -6.529391 -13.30142 -12.24507 -17.9815 20 2 1
-2.571272 9.778378 -8.049177 -1.752933 10.84286 1.526942 10.73635 9.428933 10.73854 9.828776 4.685777 20 2 1
23.92204 4.171849 14.2998 23.45232 18.63872 4.996923 18.39003 4.552069 28.15411 27.54124 6.770996 20 2 0
5.341496 2.31261 6.986296 4.94473 -25.65364 -24.10699 -27.85189 1.611127 -28.62963 -29.76901 -44.67659 20 2 0
-12.1529 -6.9756 -10.94069 -11.71812 -5.905578 -6.821347 -7.085199 -7.652041 1.343964 2.156559 -7.860636 20 2 1
8.303803 12.70991 0.6248659 8.915571 9.035229 3.075599 10.03479 12.67274 7.197912 8.247709 10.96577 20 2 0
-24.66434 -2.726989 -19.37067 -24.25415 -19.80061 -1.376024 -18.60401 -2.417275 -2.393398 -2.111865 -3.070999 20 2 1
15.08446 12.24884 23.52624 15.02128 26.09779 13.02491 26.54615 15.09202 -1.262154 -2.027213 29.00284 20 2 0
23.16063 5.998755 23.99396 24.07105 14.52108 -5.968341 13.99482 6.668351 0.6433096 1.880074 3.09957 20 2 1
-3.6765 18.02698 -1.979907 -4.836424 1.044451 2.092198 0.2559766 16.43351 24.51537 25.37885 39.71533 20 2 1
-11.25078 -28.44234 -20.91473 -10.64842 -3.681147 0.7082531 -5.139466 -28.44717 -9.116065 -9.926019 -7.608428 20 2 1
2.25081 2.447858 16.72518 1.726676 -0.4330516 14.64233 -0.2235212 1.515487 -10.49862 -10.10387 -28.29803 20 2 0
1.272619 24.21981 3.880354 1.545859 -14.53522 -0.9914825 -15.90151 23.52331 6.423583 8.444525 -7.028681 20 2 0
10.56736 -2.411268 3.298356 10.19036 -16.68971 -4.195178 -16.48731 -0.3601723 -28.10613 -27.5823 -16.98435 20 2 0
-18.34512 -14.05621 -20.74597 -18.43092 -17.06059 -19.83074 -19.0319 -13.61794 0.2968913 -0.08450815 5.058687 20 2 0
43.85083 1.691477 26.85188 42.80046 32.53896 18.4276 30.88357 2.713943 -13.40432 -13.381 -8.816949 20 2 1
-25.47369 -27.00347 -32.40158 -25.0698 -26.09896 -10.59845 -25.89602 -28.50201 -33.18054 -33.48107 -46.94306 20 2 1
0.07820429 -6.552681 -10.88613 0.2789341 10.09899 9.033089 10.2041 -4.180164 -18.61254 -18.09786 -15.6543 20 2 0
-25.93874 -41.68776 -22.31337 -25.69794 -26.20244 -17.00826 -26.46065 -41.96236 -44.15587 -43.98543 -41.01639 20 2 0
-10.32499 -47.90746 -37.7604 -9.27415 -19.91973 -17.81021 -18.17342 -45.80018 -21.19432 -20.95404 0.7997296 20 2 0
1.133116 -10.60974 -0.8384337 2.170057 8.841988 7.520528 9.620146 -9.027485 -10.67677 -11.15518 17.11437 20 2 0
5.584165 2.327043 7.449549 5.521756 14.94153 17.95212 15.26831 0.1532809 1.378164 0.780752 -4.509901 20 2 0
-1.158252 -6.817305 -9.658424 -1.702818 -8.850542 -2.652173 -11.80615 -6.998788 -16.16455 -14.40791 -14.90469 20 2 0
25.40234 0.7075203 12.24984 25.45435 27.06586 12.47141 27.26862 2.106066 -1.784626 -3.341537 9.431334 20 2 0
0.7118502 5.478983 -9.428286 2.123083 -22.60956 -19.51512 -24.13306 5.871743 -6.468186 -6.252614 -21.92369 20 2 1
-12.43857 -25.93477 -14.0123 -11.6352 -3.12395 20.59811 -2.711434 -26.08191 -18.89971 -17.6193 -16.59261 20 2 1
17.24815 7.328433 17.4084 18.62556 -8.492776 -10.78069 -7.695674 7.40044 0.9350262 -0.05004458 8.115396 20 2 0
1.094271 -17.88037 -5.130496 1.290618 13.25467 9.340252 13.44942 -17.85798 -18.46308 -18.66043 -10.93605 20 2 0
-1.508743 28.91717 22.52537 -1.314355 -1.791818 -19.88213 0.4704766 26.86513 22.31508 22.77201 59.83925 20 2 1
5.916937 -3.138988 15.31396 6.365606 -7.908411 -10.76696 -13.1788 -3.769238 -17.78451 -17.45812 -29.89719 20 2 0
-27.3728 -14.79116 -20.19091 -27.12726 -4.198259 8.091908 -4.374602 -16.76419 -25.43398 -26.28682 -7.340197 20 2 1
6.784713 14.9355 12.08255 7.222068 -15.05183 -16.18196 -11.09038 13.3546 -0.8810542 0.456774 0.51529 20 2 1
-14.53171 -26.15789 -13.09461 -15.01672 -6.781242 -9.227236 -8.059265 -26.58826 -7.256081 -7.935555 -18.17895 20 2 0
9.823821 -4.589108 -8.202361 9.772526 -9.727237 -10.43598 -9.777095 -3.289809 10.34478 11.51725 5.326082 20 2 0
-29.05535 -17.1429 -29.55433 -27.80518 -47.1675 -17.66081 -46.76902 -16.59692 -28.7948 -29.28619 -19.15379 20 2 1
2.476837 5.807983 -14.22677 1.576421 6.969671 -12.41771 4.85147 4.310206 -3.707294 -3.844805 -7.494584 20 2 0
2.837666 -8.21104 -12.81691 2.818655 1.852063 1.841724 2.988767 -8.151627 2.732894 1.475833 -10.28493 20 2 0
-8.386269 -16.06596 -14.6763 -8.452932 0.5732824 -23.33425 0.1789715 -16.68388 -14.95658 -13.79969 -14.15612 20 2 0
-0.654092 29.88007 17.61173 -0.5419627 0.3931395 2.316443 2.135149 30.28626 30.27337 29.52691 43.25928 20 2 1
3.118873 5.287369 1.255528 3.55676 4.858426 2.197246 3.924325 6.307212 27.03251 27.35789 17.79715 20 2 0
9.26392 17.18732 1.843329 9.066165 27.09207 25.64888 25.99168 15.95043 15.63133 15.01778 -3.255436 20 2 1
-26.24638 -28.2168 -18.46293 -26.02078 -40.50928 -35.78242 -40.07894 -27.33239 -29.40902 -29.7927 -28.08527 20 2 0
18.56214 20.626 9.958118 16.61225 5.4176 3.925319 4.952952 20.99433 15.02402 14.75047 -1.703102 20 2 1
7.061624 -9.69298 2.258038 7.652589 3.16418 -2.287011 3.59597 -9.116604 -3.46741 -3.09694 12.53641 20 2 1
-19.80205 1.382191 -24.1211 -20.68683 -28.51837 -24.15269 -28.70653 1.373684 0.3447981 0.4304678 -12.25192 20 2 0
10.25486 9.625609 19.52777 10.43954 4.58849 -7.686261 2.112839 9.198551 -13.06869 -13.36696 1.811524 20 2 1
-2.557588 -10.809 -0.4244317 -2.545302 -3.172972 -6.36219 -3.714066 -11.64103 -4.091263 -3.70683 7.351325 20 2 1
-4.160064 -47.3801 -15.90174 -3.926406 -1.957008 -0.7274532 -2.783481 -46.66151 -48.60447 -48.62191 -30.15648 20 2 0
30.93333 46.98207 34.35017 31.04129 28.8202 18.01485 28.59862 46.06889 19.72997 18.56406 9.747457 20 2 0
6.901443 -12.91476 1.784604 7.81896 3.185764 -2.476341 2.306589 -11.81829 -2.197235 -0.5432866 4.052624 20 2 0
12.01258 13.03085 27.06446 12.01833 -1.960981 8.1736 -1.225468 13.09309 -21.97179 -22.07095 -19.80911 20 2 0
-17.08679 6.406291 -8.039736 -17.07611 -5.712539 -3.276513 -5.868511 6.546837 8.755071 8.8685 19.80719 20 2 0
-20.28284 -28.61062 -24.06865 -20.53247 -11.18612 -9.698911 -10.00702 -30.11049 -37.5639 -36.91726 -20.49035 20 2 0
-11.55599 -1.951108 -0.3939471 -12.98848 1.363185 -5.816271 1.762057 -2.704422 16.40187 16.38305 33.43546 20 2 0
-9.459814 -7.545783 -3.203856 -8.762151 4.252344 14.70931 5.412054 -5.711047 1.152863 1.180831 -1.433308 20 2 0
22.28817 2.534944 30.71609 20.91025 31.36563 -6.398494 33.41977 2.533149 -17.65645 -17.51841 9.665986 20 2 0
24.62584 -9.431504 30.98134 24.88179 14.10898 -4.136353 14.8592 -10.48068 -29.41211 -28.4876 -1.351305 20 2 0
-10.1722 -28.91377 -28.59607 -9.956119 7.462967 -3.163814 8.626909 -27.28599 -15.75671 -15.55909 -7.480735 20 2 0
18.72795 9.955541 0.4332737 17.86965 37.05687 26.5936 37.73224 9.627468 12.65028 13.94405 10.56165 20 2 0
-19.132 -37.13337 -62.6727 -19.17935 -10.19781 -16.22238 -10.22276 -35.50106 -3.361218 -4.511739 4.600882 20 2 0
12.64948 12.29175 -8.835344 13.63905 18.86541 27.51789 15.80134 10.89539 -16.76389 -18.10188 9.712923 20 2 0
93.84042 45.84566 157.1035 92.0779 93.5135 56.66734 85.32433 41.55511 96.9792 99.0635 40.28542 20 2 0
91.15028 127.2459 132.3463 93.25546 89.98396 38.26568 87.6916 125.6064 66.86552 66.422 113.9792 20 2 0
-18.52439 -31.66234 -49.16821 -19.14653 -74.03099 -45.10486 -80.26759 -29.21529 -29.06674 -29.24867 -59.58665 20 2 0
10.43641 -8.775209 -3.209014 9.318306 6.790647 42.55824 -6.987629 -7.211975 3.566836 2.864139 18.79806 20 2 0
-42.79069 -61.56461 -55.80649 -43.56323 -76.07711 -7.958156 -95.60977 -52.52961 -23.29052 -23.17759 -22.12641 20 2 0
15.2161 14.29628 9.039956 14.94613 120.213 -34.24258 144.3692 9.127741 -6.47101 -5.920306 38.08583 20 2 0
38.43291 -6.238792 -18.37454 37.54955 -42.56149 69.4352 -44.71 -12.35886 -33.09982 -32.74528 -28.89433 20 2 0
21.61709 8.767978 18.04345 30.91716 16.83369 15.00202 10.42952 8.117498 8.732233 -2.111871 -9.519105 21 2 0
34.32066 34.59603 9.757108 36.54377 28.40683 7.231034 13.82234 37.07652 34.38773 9.079906 0.3974022 21 2 1
-0.5253478 -3.75149 -3.477204 -15.68557 -4.359728 -3.219936 9.058855 -4.352558 -3.124781 -9.308537 -18.73467 21 2 1
47.52076 48.40979 68.50742 45.18134 29.79298 10.65057 8.044342 47.82235 48.90282 26.39709 27.2726 21 2 1
5.912852 -12.94405 -29.18151 -13.9143 -13.08977 -17.18542 -43.40255 -12.60761 -14.20249 -19.84215 -16.71217 21 2 0
-11.04728 -2.710818 -3.202326 -7.789614 -16.73189 -16.734 -15.84764 -2.877568 -2.641944 -3.081444 -6.601316 21 2 1
11.52162 -1.809345 3.816465 25.93165 22.78501 23.47903 8.725071 -3.559684 -2.737604 -8.29221 -12.37054 21 2 1
-22.39378 -5.567135 -14.8478 -25.87685 -21.90878 -18.93802 -15.47314 -6.046177 -6.53328 27.68772 28.53498 21 2 1
10.40655 -2.48089 -5.549604 13.1805 17.35606 24.66784 26.90898 -2.764295 -2.367134 -22.30391 -5.244382 21 2 1
20.80827 12.41344 11.0755 15.06278 23.00351 29.75563 56.08257 12.08752 12.51432 4.590155 33.25133 21 2 1
18.94829 4.142415 7.051905 4.703733 14.84427 -4.425983 1.405659 3.49837 5.164744 6.174631 9.337828 21 2 0
-1.109108 -0.6552087 5.523638 11.28508 0.3133669 0.3632644 -9.75962 -1.493287 -1.807308 -23.99745 -20.74656 21 2 1
-15.09227 -2.009491 -9.540932 3.232617 -16.70708 -24.44985 -74.71086 -0.9680075 -2.162156 -8.767877 -5.787161 21 2 0
62.40107 38.91706 39.92116 47.82849 53.36975 38.43554 27.39826 37.721 38.61729 20.29525 13.61839 21 2 0
10.82195 20.59686 35.65393 -2.826748 -6.38915 0.9926898 10.13693 19.49673 20.51189 36.16423 31.32634 21 2 0
1.63541 -6.263053 -5.508875 9.358316 22.16053 26.10767 16.1318 -5.940884 -6.12676 21.67099 11.36736 21 2 1
1.546893 -13.27787 -18.55865 13.65125 3.408998 -3.378573 14.23201 -11.70744 -13.01241 -11.26164 -2.20697 21 2 0
-2.636977 3.439136 13.68666 -4.891038 -2.284632 -7.422941 3.494042 3.199811 3.918743 -3.058537 14.47529 21 2 1
25.45315 -6.125125 -4.93327 23.16047 30.19118 35.71906 32.20299 -5.477166 -6.378898 5.093079 3.951837 21 2 1
-0.7743661 23.80243 22.08926 12.41833 4.786676 8.070099 9.056294 24.01465 23.55894 3.392316 -6.037435 21 2 1
12.88207 2.174332 -2.121072 11.35184 12.48674 2.065164 -16.46627 1.301193 1.41614 -16.15315 1.222321 21 2 1
-1.583453 0.5060497 -5.161068 -6.891353 -3.75366 10.99326 -16.89701 1.939597 0.7306388 8.650434 -7.461439 21 2 1
-42.16713 -20.07861 -27.70984 -25.12321 -33.85831 -24.94682 -31.65013 -19.7702 -20.26387 -19.94499 -16.06455 21 2 0
-15.16369 -9.732836 -26.10244 -17.49981 -28.15206 -30.58925 3.064554 -9.808725 -10.21285 -3.489424 -11.29863 21 2 1
29.44032 23.68138 28.59409 50.16159 33.97245 8.645367 4.601121 23.40257 22.9847 10.47817 8.914791 21 2 0
-26.6685 -21.23405 -28.1983 -57.89901 -40.91916 -42.10045 -8.16201 -21.13866 -20.84402 13.75866 22.66372 21 2 1
-7.833837 14.86774 25.68291 3.276774 -22.63755 -33.84293 -17.11041 14.29889 14.54494 -12.8912 -5.079539 21 2 0
-35.88714 -15.12296 -26.47357 -44.56224 -44.3711 -34.37689 -24.65461 -15.31498 -14.81454 -14.78617 -4.611722 21 2 1
-19.03015 23.37678 12.65733 -2.013073 -18.99651 -20.17937 -1.409712 23.59252 22.39412 18.87435 10.35962 21 2 0
-2.520926 -9.025162 -17.65978 -5.437189 -7.416739 -13.77077 -28.61889 -9.987873 -9.6227 -7.226285 -11.33154 21 2 1
-12.42652 6.692361 -0.06934468 -3.533856 -22.39144 -13.56586 -21.91569 6.237006 6.242856 -1.267706 -1.403967 21 2 1
12.80002 2.64378 9.633071 10.81894 23.66882 17.65849 10.6115 4.484203 4.436356 18.42554 1.669708 21 2 0
11.08603 -15.03439 2.869118 8.721184 27.31678 26.46256 -0.8321791 -15.68304 -15.3006 -16.4747 8.884121 21 2 1
0.09251419 -17.58528 -18.49186 -9.589203 -6.631713 0.01812384 7.491992 -16.79408 -17.64907 -13.60338 -24.37581 21 2 1
-30.73209 -7.907897 -14.65617 -22.66848 -30.29535 -16.23091 1.580081 -8.288376 -8.507515 2.933757 -4.465099 21 2 1
1.393698 -25.84059 -30.6424 -24.66219 20.39014 13.23034 -4.688641 -25.18492 -26.33999 13.66793 -1.107483 21 2 1
10.65295 10.71243 15.45436 1.862498 2.358963 -4.13027 -18.30942 10.78189 10.72098 19.01595 8.818763 21 2 1
-3.695484 -11.20844 -5.98562 -15.53659 -7.960186 -7.178274 -1.448648 -11.98182 -10.98135 -10.34449 -11.31618 21 2 1
8.81848 11.85186 14.09721 -12.75767 -6.000166 -1.288079 4.934704 12.01583 12.19385 15.55473 3.734846 21 2 0
18.74893 10.21806 27.57129 21.75119 19.34356 1.098689 -8.460403 9.24103 8.516292 -16.48483 6.114145 21 2 1
-38.93489 -34.01892 -23.94331 -22.76946 -14.35855 3.599589 23.46276 -33.78088 -33.69069 -18.04602 -6.120232 21 2 0
-22.40358 -29.58982 -29.42294 -36.21041 -41.39491 -29.97372 -25.9629 -30.24485 -30.17726 -29.11391 -22.91553 21 2 1
-1.341027 -9.480702 25.04317 -3.704916 6.679514 18.70399 33.924 -9.402074 -8.843148 -4.19502 9.472609 21 2 0
5.897807 18.25688 22.63846 -3.512804 -16.95196 -19.58619 -21.26522 18.54081 18.01025 28.93692 40.25502 21 2 0
19.85259 19.77693 7.719943 -0.8618317 -5.870819 -9.152493 10.10002 19.98622 19.67834 9.473507 -2.339334 21 2 0
-8.691162 -18.50264 -11.28739 21.72094 10.51283 17.00584 2.730746 -18.24322 -19.11403 -38.62842 -15.31179 21 2 1
8.40974 24.30278 5.880854 9.871863 0.6834515 4.503194 -1.714855 24.98169 23.52598 17.07841 4.289714 21 2 1
-2.139293 -1.699409 43.18657 -6.021925 -21.94629 -4.923015 24.68112 -4.155245 -1.837942 -20.5261 3.763024 21 2 1
-13.73853 -33.4731 -36.666 -29.31368 -0.9965639 0.7693058 -11.26539 -33.23238 -33.80452 1.067185 -21.04581 21 2 1
-3.675438 -7.446235 14.6 9.623072 -4.65612 1.232328 17.02206 -7.674996 -7.862708 -21.98639 -13.3624 21 2 1
-2.493666 -9.03463 1.015132 -2.383412 8.312213 20.51053 -12.29287 -7.914936 -8.591228 16.84864 2.612569 21 2 1
-20.15413 -11.91437 14.24901 11.20718 -1.527356 5.508704 -35.95551 -13.20795 -11.7864 -17.46502 -21.14722 21 2 0
76.58805 44.3694 -13.43023 0.09558206 34.93568 7.993186 25.40527 43.004 43.37634 18.39312 29.90883 21 2 0
20.68274 27.27567 -9.951626 54.29872 40.82537 36.96071 24.06774 27.43417 26.59562 -28.23064 -22.19395 21 2 0
-20.05435 -21.11383 -1.025822 -2.403455 -25.04835 -23.66578 -10.07853 -19.8343 -21.24222 -7.251657 -19.94408 21 2 0
2.627676 -21.8709 -28.04475 -30.73995 2.971238 14.9329 -0.6974347 -21.54838 -20.44599 6.823184 -9.773547 21 2 1
14.64884 -0.3806008 0.6218553 1.019259 10.53123 4.34713 -6.824203 -1.031822 -0.4641328 -10.27525 4.577137 21 2 0
4.907275 16.47626 14.24064 12.76471 8.100999 11.22063 -13.48863 15.38118 15.64952 -0.6273721 7.108493 21 2 0
27.35189 19.57789 16.43481 17.2969 32.62717 9.189977 19.02274 19.90874 19.62417 28.4147 41.57317 21 2 1
-1.320964 16.08343 25.43916 16.19037 -7.864208 -6.442771 -14.82307 14.76965 15.38877 2.806313 -0.1403182 21 2 1
26.4996 17.62526 15.48002 15.77506 8.482769 -9.289174 -13.12342 18.92233 18.46427 18.34863 11.98418 21 2 1
-5.966543 6.25327 9.085432 2.113268 -4.612516 -22.98077 -17.52876 6.709152 5.411473 -2.655597 2.036745 21 2 1
13.81099 -2.668294 15.83667 1.364758 12.17186 15.883 13.20517 -4.387633 -3.183929 -16.83441 5.140287 21 2 0
1.939289 -8.047962 7.988557 -8.737987 10.51308 -1.898156 -13.93722 -8.605101 -7.633974 32.02287 8.846471 21 2 1
-21.43249 -35.40365 -49.054 -70.98705 -41.47514 -44.81551 -17.31489 -33.72689 -33.99752 34.63994 10.89243 21 2 0
-27.2431 -18.32791 -75.80894 -77.92132 -21.96393 -5.538235 69.85983 -17.52885 -18.23941 -7.714388 -16.98392 21 2 0
35.23561 -22.67073 -32.63228 -16.83442 32.1801 47.23619 4.594994 -19.62196 -23.27284 33.40858 44.7148 21 2 0
34.60395 14.93243 49.63167 0.8008671 21.10919 -0.6579388 5.602415 14.76964 14.44515 11.96136 37.07465 21 2 0
12.63895 27.95416 42.24184 69.71978 18.68425 -8.296554 -80.91996 24.79014 28.1112 1.484779 13.76814 21 2 0
-19.32833 -24.03646 -28.79758 -26.23678 -23.96003 -6.578076 7.776412 -24.53745 -23.37598 -28.59726 -6.827432 21 2 1
-46.52428 -34.11106 -52.65605 -41.58955 -22.51479 -29.90084 9.754064 -32.09834 -32.17796 12.14605 -21.22012 21 2 0
5.110678 -21.24104 -43.95703 -40.31103 -4.281057 9.370987 -8.399743 -20.28827 -20.83485 -4.97242 -0.248687 21 2 0
-9.172029 -8.778615 -32.30809 -18.42909 -3.824445 1.235018 9.043789 -7.81755 -8.987904 8.488732 10.69729 21 2 0
-20.01817 -23.96143 -1.551324 7.735715 -6.989712 4.323559 5.569645 -23.52453 -23.95339 -37.61111 -29.02359 21 2 1
-8.750828 -27.47037 -22.45906 4.256979 1.050446 0.7713764 -10.30869 -28.56675 -27.50374 -25.34972 -21.55212 21 2 1
22.12667 2.364725 11.54445 12.23144 20.03975 12.94449 21.56579 2.075033 2.244315 -4.046443 7.985333 21 2 1
37.22205 15.11261 41.83078 33.10164 37.98731 21.98258 38.42499 15.18854 15.61873 11.55345 15.72514 21 2 1
-20.196 -36.84177 -16.31898 -20.12992 -8.426667 13.80575 -5.746564 -35.5537 -36.1957 -1.22889 -5.908472 21 2 1
-18.43598 -2.780156 -2.834846 -33.23393 -26.08255 -22.35368 -13.91126 -2.813579 -2.772418 10.19189 -2.037164 21 2 1
5.026502 21.0544 11.70608 9.033114 10.4939 7.763928 -22.03757 21.12081 20.04932 27.82848 23.05877 21 2 0
34.83509 31.20081 56.95982 57.20618 51.7458 64.81893 -7.434139 29.1358 30.68938 10.4899 52.45764 21 2 0
-20.30932 15.08075 -0.2084856 -46.91707 -49.03055 -44.07441 -4.926149 15.30816 15.8025 58.56895 36.42269 21 2 0
36.90023 2.233046 -2.611777 1.451676 21.67852 20.30351 37.69414 3.177128 2.014181 12.9147 17.21456 21 2 0
4.703377 -8.846082 -33.62468 -5.888462 4.813722 -10.34879 -6.701506 -8.385069 -8.288695 -56.51421 11.31184 21 2 0
7.800758 -17.17867 -40.37887 -12.25045 15.10232 17.8248 -6.595893 -16.54632 -17.26107 3.400486 4.998212 21 2 0
9.005077 4.582027 1.430557 -16.94755 -5.071562 -16.83213 -37.19337 3.402495 4.849169 15.10073 -8.705457 21 2 0
-15.46003 13.93696 -203.2044 -15.36971 -14.53927 -19.9666 -42.01341 14.88732 13.71047 -20.30397 -48.88583 21 2 0
6.700941 5.408783 -5.67195 11.33454 -2.033156 10.94149 21.38154 7.065351 5.030792 54.70816 3.121458 21 2 0
16.30358 22.73107 61.13351 70.99348 17.5685 10.97172 -127.9581 21.83492 23.51286 -31.38418 0.3313761 21 2 0
-11.49952 -9.072035 -3.362404 -23.34425 -0.7621733 9.138012 49.09703 -9.292622 -8.903977 2.826175 -15.48623 21 2 0
-15.02175 -10.03565 -2.084109 -13.46943 -14.31708 21.12714 -12.06211 -7.207447 -56.01529 -70.14387 -51.39395 22 2 0
8.660649 14.24245 17.15101 9.466025 8.382299 1.116592 10.52119 14.398 -3.038461 -6.67221 -3.674127 22 2 1
3.137452 23.48516 21.32504 3.709586 4.667752 -2.217763 6.591784 27.6886 8.502351 6.273789 8.294826 22 2 1
-25.85059 -11.86485 -13.62105 -24.81786 -25.14561 -5.204652 -26.94868 -6.761228 -25.92863 -26.50833 -24.05659 22 2 0
3.024835 -22.23257 -18.74413 0.5566781 1.360797 20.31664 -4.081689 -33.05234 -47.58714 -64.29892 -50.59573 22 2 0
-10.07111 -10.82887 -11.65264 -11.45682 -10.45722 2.761244 -12.76877 -12.46626 0.469126 -1.983607 -2.201082 22 2 1
13.58676 11.60248 12.87123 14.36834 14.16206 2.170482 17.02 12.06018 -2.778795 -3.673257 -4.105772 22 2 1
1.611084 0.5773007 -0.6074682 0.7323085 0.3804318 -9.418635 6.549299 -1.528446 17.92324 17.73833 17.40649 22 2 1
5.827948 -2.593282 -2.171481 5.813906 4.892004 -4.062492 5.839638 -3.620119 -23.58184 -22.20382 -23.41359 22 2 1
9.618109 12.85081 10.83192 8.733639 8.521569 5.683948 8.025716 12.20977 9.980898 9.889917 8.326713 22 2 1
-11.13254 -17.48546 -19.31467 -10.56559 -10.69535 15.27536 -11.62651 -19.8318 -3.80902 -1.604088 -3.269492 22 2 1
-20.73927 -11.5851 -14.89431 -21.16581 -21.92971 -25.48488 -21.79528 -11.81215 5.386465 7.515364 6.752084 22 2 1
-14.28429 -1.904786 -4.411217 -14.71936 -13.51317 -11.51795 -15.51644 0.2491517 4.472975 7.287076 6.270033 22 2 1
-7.328881 -5.842848 -4.050192 -7.118074 -8.208614 9.198954 -14.55558 -5.793092 35.13662 37.41562 36.94983 22 2 1
0.5179818 5.263128 5.617002 2.258315 1.925614 1.606812 0.7645009 6.708287 -21.58058 -22.78171 -21.44308 22 2 1
12.467 13.12712 13.33719 11.50479 11.88968 -9.560994 13.75109 14.95664 23.15998 22.37619 23.29919 22 2 1
-15.92158 -15.15272 -15.68825 -15.47151 -15.63698 7.600074 -16.1831 -13.25565 -20.23056 -21.3028 -20.21133 22 2 1
-20.06032 -15.66596 -15.50859 -19.26155 -18.62919 -10.68055 -17.90775 -15.70832 -28.99126 -31.11908 -27.94379 22 2 1
12.59692 15.10893 14.49562 13.06057 12.85929 5.609027 11.7418 16.18287 20.71564 21.52075 20.93829 22 2 1
2.912899 11.10598 12.67797 5.60479 4.203901 9.354482 0.8155527 13.34221 -11.2113 -11.3691 -9.171124 22 2 1
-5.67891 -7.329084 -8.2297 -6.300819 -6.040876 -4.881256 -7.079823 -7.312719 -11.21871 -11.21099 -10.16601 22 2 1
-27.92449 -27.16253 -28.82893 -28.33359 -27.62114 -10.07002 -26.40733 -27.7626 -26.18702 -24.43783 -25.87157 22 2 1
